entry,subentry,pt,eta,phi,mass
6894,2,20.95095,0.9649658,-2.0092773,0.10571289
6896,0,38.240746,0.22000122,2.8808594,0.10571289
6897,0,72.43393,-0.73168945,-2.5639648,0.10571289
6902,0,49.906723,0.45092773,1.7539062,0.10571289
6904,0,20.666313,1.4038086,-0.030330658,0.10571289
6911,0,126.06304,-2.2661133,2.255371,0.10571289
6911,1,48.123905,-2.3823242,-2.7089844,0.10571289
6912,0,14.700567,-1.5407715,0.06669617,0.10571289
6913,0,31.994099,2.1342773,-1.541748,0.10571289
6915,0,29.557016,-2.3466797,-1.9641113,0.10571289
6918,0,11.3698225,-0.019210815,0.47155762,0.10571289
6919,0,15.937239,0.34240723,-0.734375,0.10571289
6923,0,24.328854,-0.8173828,1.2536621,0.10571289
6928,0,24.129625,1.0078125,-0.12181091,0.10571289
6928,1,18.583984,-1.3225098,0.3774414,0.10571289
6929,0,56.98512,-1.7172852,-1.263916,0.10571289
6930,0,58.21827,-1.8903809,-0.371521,0.10571289
6931,0,31.984295,-1.3571777,-1.239502,0.10571289
6935,0,12.260479,1.4912109,-1.9863281,0.10571289
6937,0,18.245815,-2.2905273,-0.7470703,0.10571289
6937,1,18.060972,-1.9675293,2.0371094,0.10571289
6940,0,13.321747,-0.54016113,-2.8676758,0.10571289
6941,0,13.17678,0.017032623,1.0187988,0.10571289
6943,0,13.786524,0.21975708,-2.6889648,0.10571289
6944,0,27.302671,-0.7701416,2.1064453,0.10571289
6946,0,43.662956,0.88134766,-2.7299805,0.10571289
6950,0,19.210264,-0.6821289,-2.5073242,0.10571289
6955,0,48.794373,-2.1767578,0.46264648,0.10571289
6958,0,15.125158,1.5454102,0.6660156,0.10571289
6964,0,36.973503,0.5917969,-0.5888672,0.10571289
6964,1,30.858662,1.3823242,2.491211,0.10571289
6970,0,55.263935,-0.8564453,-2.4956055,0.10571289
6970,1,34.39322,0.24203491,-0.20074463,0.10571289
6970,2,10.334377,1.7575684,-0.3187256,0.10571289
6976,0,54.20825,2.161621,-1.4125977,0.10571289
6977,0,11.658306,1.6135254,-0.18939209,0.10571289
6978,0,29.667128,-0.051597595,1.3291016,0.10571289
6978,1,18.02447,1.7475586,-1.5854492,0.10571289
6978,2,12.301687,1.4379883,-0.25061035,0.10571289
6983,0,19.347734,1.7526855,-1.2702637,0.10571289
6985,0,94.03858,-0.39733887,-0.2515869,0.10571289
6985,1,52.184692,0.1134491,-2.7041016,0.10571289
6985,2,38.26766,-1.3847656,2.387207,0.10571289
6985,3,23.015697,0.1482544,2.3417969,0.10571289
6986,0,26.064463,1.7260742,-0.4501953,0.10571289
6994,0,63.102795,-1.1257324,0.255188,0.10571289
6994,1,20.823303,-0.26293945,-2.6845703,0.10571289
6995,0,75.09732,-2.100586,0.4890747,0.10571289
6995,1,40.33203,0.58984375,-2.4819336,0.10571289
6995,2,27.923225,-1.4853516,3.114746,0.10571289
6995,3,17.88193,-1.7094727,0.2197876,0.10571289
6996,0,16.339481,-0.9986572,-2.6132812,0.10571289
7000,0,10.1433,2.0932617,-1.807373,0.10571289
7016,0,12.574419,-0.685791,-0.8577881,0.10571289
7019,0,20.421679,0.014041901,-1.4765625,0.10571289
7022,0,42.967873,-2.3154297,-1.4421387,0.10571289
7035,0,24.343597,0.66516113,-3.1030273,0.10571289
7035,1,20.96918,-1.2939453,-3.0512695,0.10571289
7035,2,11.962158,0.51745605,2.6972656,0.10571289
7035,3,10.464041,-0.19973755,0.13244629,0.10571289
7036,0,21.500349,0.0575943,-1.362793,0.10571289
7036,1,11.822891,-1.9282227,1.1350098,0.10571289
7037,0,24.069515,-0.26049805,2.4238281,0.10571289
7037,1,18.613993,-2.3168945,-0.40759277,0.10571289
7038,0,96.03604,1.6608887,2.3168945,0.10571289
7038,1,86.23321,1.4030762,-1.8095703,0.10571289
7038,2,77.8123,0.9729004,-0.685791,0.10571289
7038,3,55.004646,1.3720703,1.0043945,0.10571289
7039,0,20.734598,-1.3098145,-1.7687988,0.10571289
7040,0,20.544678,-0.15136719,-0.8466797,0.10571289
7043,0,16.427313,-0.8712158,-0.3988037,0.10571289
7044,0,21.386486,-1.4692383,0.78552246,0.10571289
7044,1,13.545881,0.9716797,-1.9855957,0.10571289
7044,2,12.868645,-1.2119141,-1.5959473,0.10571289
7045,0,18.339952,1.3237305,1.262207,0.10571289
7055,0,48.248863,2.3139648,1.4309082,0.10571289
7058,0,84.98585,2.2944336,-2.1420898,0.10571289
7062,0,14.240139,0.76782227,-1.2976074,0.10571289
7063,0,12.625223,-2.1220703,3.0585938,0.10571289
7065,0,21.117346,0.9515381,1.3120117,0.10571289
7067,0,59.40222,-0.13232422,-0.98132324,0.10571289
7067,1,35.91467,-0.91296387,1.2507324,0.10571289
7068,0,30.546354,1.4956055,2.474121,0.10571289
7069,0,84.305176,1.572998,-0.96032715,0.10571289
7069,1,28.592718,0.7675781,0.89331055,0.10571289
7070,0,43.42405,-1.2783203,0.48980713,0.10571289
7070,1,42.42679,-0.5994873,-2.7939453,0.10571289
7073,0,42.180786,-0.15631104,0.11531067,0.10571289
7073,1,38.985123,-1.5292969,-1.2045898,0.10571289
7073,2,10.808127,-1.2563477,-0.50964355,0.10571289
7074,0,110.02836,-0.49066162,-1.0102539,0.10571289
7074,1,24.787285,-1.9091797,-1.2250977,0.10571289
7075,0,11.086576,0.15875244,-2.9350586,0.10571289
7077,0,12.710116,-0.48339844,-1.5380859,0.10571289
7080,0,34.03767,0.9523926,2.7944336,0.10571289
7080,1,26.472876,0.6972656,-0.38275146,0.10571289
7082,0,16.92819,1.7001953,2.5498047,0.10571289
7084,0,36.40004,0.00023296475,3.1381836,0.10571289
7084,1,30.604418,1.8635254,1.1584473,0.10571289
7089,0,12.586005,-0.6699219,2.3120117,0.10571289
7094,0,27.211485,-0.1361084,2.0180664,0.10571289
7094,1,19.706915,-1.3730469,-1.4355469,0.10571289
7095,0,15.834816,0.08540344,3.0029297,0.10571289
7102,0,101.90915,-0.93200684,-1.9631348,0.10571289
7102,1,13.969315,-1.0927734,1.2907715,0.10571289
7108,0,43.338116,1.9572754,-2.5498047,0.10571289
7108,1,28.659067,0.8446045,0.48095703,0.10571289
7114,0,26.594067,-2.2104492,0.83447266,0.10571289
7116,0,29.78094,-1.4260254,-2.8222656,0.10571289
7116,1,28.798529,-0.2492981,0.62109375,0.10571289
7117,0,36.49904,0.32440186,0.5689697,0.10571289
7119,0,40.258617,0.10975647,0.4371338,0.10571289
7119,1,15.504756,1.2670898,-1.8537598,0.10571289
7121,0,42.1967,-0.2157898,-2.4838867,0.10571289
7121,1,34.24693,-1.473877,1.5087891,0.10571289
7126,0,24.666586,-2.3813477,-2.6870117,0.10571289
7127,0,36.277344,-1.7194824,-2.019043,0.10571289
7133,0,30.189007,-1.3967285,2.7753906,0.10571289
7135,0,74.90314,0.20037842,-1.5595703,0.10571289
7135,1,28.412857,0.79248047,0.92297363,0.10571289
7139,0,37.862392,2.2910156,-2.102539,0.10571289
7140,0,15.106338,0.10368347,-0.47320557,0.10571289
7140,1,11.06375,-0.85632324,1.9599609,0.10571289
7141,0,14.361312,0.8144531,-1.1630859,0.10571289
7144,0,49.580574,0.8375244,0.77233887,0.10571289
7151,0,43.251324,2.243164,-0.28173828,0.10571289
7151,1,17.2293,1.1369629,-2.9316406,0.10571289
7151,2,12.431566,1.064209,2.84375,0.10571289
7156,0,43.196987,-0.37768555,-1.513916,0.10571289
7156,1,38.455048,0.5656738,1.699707,0.10571289
7158,0,11.577828,0.6456299,0.79589844,0.10571289
7159,0,13.846396,0.113357544,0.77075195,0.10571289
7160,0,84.36158,-0.4605713,1.920166,0.10571289
7160,1,60.64774,0.24508667,-0.77893066,0.10571289
7166,0,59.769768,-1.3547363,-1.3295898,0.10571289
7166,1,31.656487,-2.1469727,1.4575195,0.10571289
7172,0,43.47232,-2.0249023,1.6276855,0.10571289
7172,1,37.9445,-1.9716797,-2.5986328,0.10571289
7179,0,86.33645,-1.4248047,-0.1628418,0.10571289
7179,1,26.757023,-1.3237305,-2.8203125,0.10571289
7184,0,28.026548,-0.8405762,-0.3807373,0.10571289
7194,0,30.63645,-2.0664062,1.0068359,0.10571289
7194,1,17.424519,-0.1953125,-1.5632324,0.10571289
7206,0,17.075584,2.0581055,-2.2519531,0.10571289
7208,0,31.626972,-1.7998047,2.3666992,0.10571289
7208,1,10.64581,-1.6516113,-2.9868164,0.10571289
7210,0,64.12007,-1.2792969,-0.41204834,0.10571289
7210,1,33.344265,-0.37939453,1.8405762,0.10571289
7211,0,31.228577,1.388916,-2.6191406,0.10571289
7212,0,32.53085,-0.50354004,-0.2695923,0.10571289
7212,1,13.18375,1.5375977,-2.071289,0.10571289
7213,0,12.739994,1.9572754,-0.6359863,0.10571289
7220,0,24.05586,-0.22076416,1.2172852,0.10571289
7230,0,34.698788,1.0441895,2.4819336,0.10571289
7230,1,16.75413,-1.2265625,-0.60754395,0.10571289
7237,0,46.398243,2.362793,3.100586,0.10571289
7238,0,10.068426,-1.90625,-1.2055664,0.10571289
7241,0,37.59585,1.6396484,-0.2670288,0.10571289
7242,0,28.742527,-0.7470703,1.5661621,0.10571289
7243,0,10.614413,1.6643066,-0.14099121,0.10571289
7244,0,38.39087,2.2426758,-1.4799805,0.10571289
7244,1,27.438454,2.293457,2.182129,0.10571289
7253,0,24.248503,1.8825684,-0.8453369,0.10571289
7254,0,70.00863,-0.32684326,-0.5428467,0.10571289
7254,1,35.24914,-0.15081787,-2.5717773,0.10571289
7254,2,15.586003,0.60217285,0.92700195,0.10571289
7256,0,37.55638,-1.375,-0.7669678,0.10571289
7259,0,39.58747,-0.7849121,1.387207,0.10571289
7259,1,37.020393,-0.9562988,2.9155273,0.10571289
7260,0,66.40096,-0.36975098,-0.607666,0.10571289
7260,1,28.273924,-1.2902832,1.192627,0.10571289
7266,0,19.881182,-1.6557617,-2.6298828,0.10571289
7267,0,17.092854,1.8720703,1.2241211,0.10571289
7275,0,26.722261,0.03403473,1.105957,0.10571289
7275,1,25.236849,-2.116211,-1.9338379,0.10571289
7279,0,26.381672,-0.46844482,0.46899414,0.10571289
7279,1,22.589762,-1.595459,-2.5981445,0.10571289
7281,0,13.94371,1.3005371,2.5927734,0.10571289
7286,0,27.035769,-1.8745117,-1.8413086,0.10571289
7286,1,14.299739,0.52941895,2.152832,0.10571289
7288,0,21.908714,2.0673828,0.6699219,0.10571289
7289,0,41.039692,0.109451294,0.29833984,0.10571289
7289,1,13.402445,-0.025810242,2.0996094,0.10571289
7291,0,15.54236,1.4274902,2.175293,0.10571289
7291,1,10.617319,0.75634766,2.774414,0.10571289
7293,0,10.703222,-1.3693848,-1.4951172,0.10571289
7298,0,41.701565,2.3232422,0.57714844,0.10571289
7299,0,10.419283,1.7412109,-1.9968262,0.10571289
7303,0,11.525913,1.4567871,0.6154785,0.10571289
7304,0,35.92607,1.2451172,-1.1118164,0.10571289
7304,1,14.457466,1.3046875,1.9301758,0.10571289
7311,0,39.062656,-1.2915039,2.059082,0.10571289
7323,0,15.972846,1.376709,-2.2954102,0.10571289
7325,0,19.497543,0.954834,0.23483276,0.10571289
7325,1,18.33451,1.114502,2.6870117,0.10571289
7328,0,40.81692,0.07562256,-2.5151367,0.10571289
7328,1,13.767778,1.6472168,0.061660767,0.10571289
7329,0,47.96892,-0.6447754,-0.8746338,0.10571289
7329,1,37.738514,0.40576172,2.8027344,0.10571289
7337,0,39.731503,1.9460449,-2.666504,0.10571289
7337,1,26.833439,1.2287598,0.56311035,0.10571289
7339,0,14.151807,0.9729004,-2.465332,0.10571289
7342,0,22.573074,-1.7453613,-0.09744263,0.10571289
7344,0,12.789246,-0.27941895,2.9057617,0.10571289
7344,1,11.948503,-0.748291,2.1845703,0.10571289
7346,0,18.9479,1.4699707,-1.0361328,0.10571289
7349,0,13.327061,2.2231445,-1.5136719,0.10571289
7350,0,60.430702,-1.7912598,2.25,0.10571289
7353,0,21.180408,1.0117188,-2.4624023,0.10571289
7355,0,60.338535,0.14801025,0.29663086,0.10571289
7355,1,34.234158,-0.25024414,-2.5083008,0.10571289
7358,0,32.37701,-1.2963867,-0.5415039,0.10571289
7362,0,84.085884,0.86950684,-2.8657227,0.10571289
7362,1,63.031567,1.7341309,-1.885498,0.10571289
7363,0,36.324062,1.7492676,-1.1374512,0.10571289
7366,0,18.95188,-0.3140869,-1.5483398,0.10571289
7369,0,19.967875,1.4455566,-1.9980469,0.10571289
7371,0,19.38193,1.894043,0.09761047,0.10571289
7378,0,46.897552,-1.3596191,0.7108154,0.10571289
7378,1,35.90519,-2.366211,-2.9672852,0.10571289
7380,0,23.294567,-1.0876465,-1.2041016,0.10571289
7383,0,81.17324,-2.1323242,0.5053711,0.10571289
7388,0,37.16743,1.8010254,-2.682129,0.10571289
7394,0,35.864998,0.5040283,-1.1726074,0.10571289
7394,1,28.739447,-0.869751,2.0966797,0.10571289
7401,0,41.653942,1.8969727,-0.90734863,0.10571289
7401,1,37.658123,0.9145508,2.1713867,0.10571289
7402,0,12.195101,1.1142578,-3.1245117,0.10571289
7407,0,12.277884,0.34747314,-0.5477295,0.10571289
7409,0,11.712613,0.44506836,2.9448242,0.10571289
7411,0,40.88367,1.4064941,-2.8759766,0.10571289
7411,1,17.800793,-0.52819824,-0.14834595,0.10571289
7414,0,36.21663,2.3823242,1.3027344,0.10571289
7420,0,23.43314,-2.3583984,0.41107178,0.10571289
7421,0,32.122,1.0270996,2.6357422,0.10571289
7421,1,22.905483,0.6501465,-0.2553711,0.10571289
7422,0,21.010294,1.7629395,2.1401367,0.10571289
7422,1,12.483467,1.7233887,-1.2529297,0.10571289
7423,0,31.759695,-0.102752686,-2.5742188,0.10571289
7423,1,16.937397,-1.1203613,1.9702148,0.10571289
7424,0,60.112408,1.2260742,-1.8225098,0.10571289
7424,1,35.73673,0.6611328,0.7874756,0.10571289
7426,0,36.043415,-0.6842041,-0.7561035,0.10571289
7426,1,29.44406,-0.1751709,1.9865723,0.10571289
7426,2,12.908197,0.7573242,2.78125,0.10571289
7427,0,21.716644,0.08305359,1.3964844,0.10571289
7427,1,17.562069,0.080596924,-0.8010254,0.10571289
7430,0,32.123123,1.0661621,3.0541992,0.10571289
7432,0,57.41812,1.0534668,2.6279297,0.10571289
7438,0,38.65093,1.2663574,0.021518707,0.10571289
7443,0,48.38382,0.5548096,-1.6257324,0.10571289
7443,1,35.088116,0.11299133,0.5157471,0.10571289
7443,2,29.435421,0.43841553,-0.9168701,0.10571289
7447,0,17.461401,0.029888153,1.9162598,0.10571289
7449,0,32.442196,-1.3686523,2.8916016,0.10571289
7451,0,81.04313,0.6118164,-2.8100586,0.10571289
7451,1,33.252663,-0.014593124,-0.9394531,0.10571289
7453,0,97.14637,-0.24087524,-1.9858398,0.10571289
7453,1,41.303528,-0.697876,2.859375,0.10571289
7454,0,18.009186,-0.38720703,-2.4521484,0.10571289
7455,0,32.830914,0.86450195,-1.9526367,0.10571289
7455,1,12.801008,2.1733398,3.0820312,0.10571289
7457,0,47.512726,1.4091797,2.128418,0.10571289
7457,1,31.938799,0.13641357,-0.4041748,0.10571289
7457,2,25.873684,0.6608887,-1.5187988,0.10571289
7460,0,16.647081,-0.11073303,2.7128906,0.10571289
7467,0,25.362583,-0.9127197,-3.0634766,0.10571289
7469,0,65.14982,0.42559814,1.8857422,0.10571289
7469,1,44.532986,0.62158203,-2.3891602,0.10571289
7470,0,45.585213,-0.6068115,1.3725586,0.10571289
7470,1,13.165593,2.2944336,-2.8364258,0.10571289
7472,0,23.374113,-0.5880127,-1.90625,0.10571289
7472,1,12.859702,0.26342773,-3.0341797,0.10571289
7480,0,23.437807,-0.44976807,3.0283203,0.10571289
7480,1,17.921146,-1.6647949,-2.540039,0.10571289
7481,0,24.68167,0.18499756,-2.4736328,0.10571289
7481,1,20.284796,-2.0048828,1.6889648,0.10571289
7487,0,11.440558,-2.2460938,-1.1147461,0.10571289
7490,0,11.828459,-2.347168,-2.3789062,0.10571289
7491,0,34.162094,1.9584961,0.61779785,0.10571289
7493,0,45.92449,2.1655273,-0.71533203,0.10571289
7493,1,35.115578,0.9049072,-1.5761719,0.10571289
7496,0,47.95838,-0.49145508,1.0849609,0.10571289
7496,1,16.182117,0.8463135,-2.3120117,0.10571289
7507,0,12.072465,-0.38134766,-2.3652344,0.10571289
7511,0,22.619495,-1.5498047,0.60058594,0.10571289
7513,0,177.73767,1.8459473,-2.1503906,0.10571289
7513,1,47.330345,1.6877441,-1.1040039,0.10571289
7521,0,86.47674,-0.82458496,1.8398438,0.10571289
7528,0,12.151666,-2.1333008,0.40716553,0.10571289
7531,0,45.88994,0.9108887,-2.9804688,0.10571289
7531,1,34.406662,2.1914062,0.3157959,0.10571289
7533,0,27.854431,-1.5039062,-1.0664062,0.10571289
7533,1,19.550972,1.0454102,2.2246094,0.10571289
7541,0,24.498419,1.8908691,2.4238281,0.10571289
7543,0,33.254753,-1.6276855,3.1357422,0.10571289
7546,0,52.304302,-0.5357666,1.3339844,0.10571289
7546,1,44.4282,-1.3188477,-2.977539,0.10571289
7547,0,30.7044,-1.9440918,-2.3979492,0.10571289
7551,0,55.726948,0.6522217,2.78125,0.10571289
7553,0,26.709328,-0.22338867,2.7807617,0.10571289
7561,0,46.706974,-1.6826172,1.3950195,0.10571289
7561,1,31.412378,-0.47143555,-0.7642822,0.10571289
7568,0,66.27164,2.043457,1.4755859,0.10571289
7568,1,32.724457,-0.9892578,-1.6989746,0.10571289
7568,2,20.875954,0.3133545,3.1171875,0.10571289
7569,0,27.36368,2.3134766,1.642334,0.10571289
7573,0,83.185844,-0.9223633,2.996582,0.10571289
7573,1,74.96517,2.3242188,-0.100875854,0.10571289
7573,2,34.535645,-1.2561035,1.1191406,0.10571289
7575,0,59.345886,-2.3359375,1.7888184,0.10571289
7579,0,25.586514,-1.8105469,-0.24789429,0.10571289
7581,0,12.712144,-1.3249512,2.7954102,0.10571289
7587,0,46.328068,0.6328125,-0.6895752,0.10571289
7587,1,24.193836,-1.378418,0.35021973,0.10571289
7588,0,20.782835,0.9868164,0.108428955,0.10571289
7590,0,83.98512,2.130371,-0.9383545,0.10571289
7590,1,55.529316,1.920166,0.49157715,0.10571289
7596,0,46.578747,0.4570923,-2.4418945,0.10571289
7596,1,39.954727,0.9959717,0.87316895,0.10571289
7596,2,11.0201645,-0.604126,-0.36047363,0.10571289
7598,0,46.519554,-0.36724854,1.4116211,0.10571289
7598,1,30.580534,0.7854004,-1.6989746,0.10571289
7603,0,25.50002,0.64953613,-1.0895996,0.10571289
7603,1,17.459156,-1.6015625,1.6738281,0.10571289
7604,0,16.452988,1.675293,2.3149414,0.10571289
7607,0,101.56461,2.0854492,-1.2839355,0.10571289
7607,1,86.23785,2.1308594,2.3344727,0.10571289
7607,2,31.447474,1.6113281,0.39770508,0.10571289
7607,3,22.79322,1.3413086,0.8138428,0.10571289
7608,0,65.14294,2.286621,2.5229492,0.10571289
7613,0,27.505043,0.58862305,-0.8514404,0.10571289
7613,1,18.563528,2.3417969,1.7409668,0.10571289
7613,2,12.894663,2.2910156,-3.0449219,0.10571289
7614,0,70.33189,-1.4782715,-1.2475586,0.10571289
7618,0,21.41926,0.47802734,-0.9671631,0.10571289
7620,0,150.43288,0.97265625,1.2519531,0.10571289
7620,1,16.337957,2.019043,-0.45251465,0.10571289
7621,0,22.83689,-0.14151001,1.9345703,0.10571289
7621,1,16.250149,-0.7524414,1.4260254,0.10571289
7623,0,31.016113,1.3266602,-3.0512695,0.10571289
7623,1,19.04028,-0.9030762,0.2062378,0.10571289
7627,0,37.353165,1.8481445,2.4023438,0.10571289
7627,1,10.378905,-0.2939453,1.0524902,0.10571289
7629,0,86.297516,-1.2827148,-0.92333984,0.10571289
7634,0,27.782738,1.5754395,0.09895325,0.10571289
7635,0,49.50707,-0.5340576,-2.9536133,0.10571289
7635,1,24.120136,-0.87683105,-0.8675537,0.10571289
7635,2,22.275808,-0.8428955,-2.7851562,0.10571289
7640,0,15.432822,-1.5478516,2.5439453,0.10571289
7643,0,47.730457,1.3637695,1.1608887,0.10571289
7645,0,42.001945,1.7834473,-2.4384766,0.10571289
7645,1,35.67484,1.2028809,0.7026367,0.10571289
7647,0,38.414883,0.6369629,-1.291748,0.10571289
7647,1,14.56108,1.3088379,-1.4069824,0.10571289
7647,2,10.241994,-2.003418,0.39556885,0.10571289
7651,0,30.216608,-0.73291016,1.8457031,0.10571289
7651,1,23.559965,0.6312256,-1.3896484,0.10571289
7653,0,10.733533,1.8388672,-1.3254395,0.10571289
7658,0,36.50822,0.5218506,-3.090332,0.10571289
7659,0,39.16797,0.09187317,-2.2763672,0.10571289
7659,1,17.330563,-0.7786865,0.6477051,0.10571289
7659,2,15.471668,-1.0102539,0.7050781,0.10571289
7660,0,15.570051,0.6320801,1.4555664,0.10571289
7663,0,76.24126,-0.22332764,-1.8598633,0.10571289
7663,1,24.577692,-0.9885254,1.572998,0.10571289
7667,0,27.648464,-0.96191406,0.567749,0.10571289
7675,0,21.603804,-2.006836,0.78967285,0.10571289
7678,0,34.843643,1.421875,2.8413086,0.10571289
7678,1,22.159546,0.8372803,-0.73413086,0.10571289
7678,2,16.87986,0.7492676,-0.46246338,0.10571289
7682,0,14.363709,1.9868164,2.2001953,0.10571289
7684,0,36.199863,1.9665527,-1.6369629,0.10571289
7684,1,34.19369,1.4040527,1.6225586,0.10571289
7684,2,10.381751,1.53125,2.0083008,0.10571289
7688,0,11.8186,-0.06333923,-2.822754,0.10571289
7694,0,31.291195,1.2856445,0.016719818,0.10571289
7694,1,23.666706,0.4237671,-3.043457,0.10571289
7696,0,49.862366,-0.576416,-1.0588379,0.10571289
7696,1,48.4189,-1.1049805,2.8579102,0.10571289
7696,2,47.325275,-1.2197266,0.2730713,0.10571289
7697,0,40.081814,1.2556152,3.1191406,0.10571289
7706,0,27.24352,1.7246094,-1.8408203,0.10571289
7714,0,11.109096,1.8493652,1.8212891,0.10571289
7715,0,20.22581,1.942627,-1.7971191,0.10571289
7718,0,10.092886,-0.49206543,1.9970703,0.10571289
7720,0,24.965025,1.3347168,-0.49658203,0.10571289
7722,0,10.335785,-0.7484131,1.8415527,0.10571289
7723,0,21.531548,-0.15756226,-0.06893921,0.10571289
7725,0,33.46844,1.8876953,-1.2770996,0.10571289
7725,1,12.440091,0.09841919,2.0717773,0.10571289
7726,0,40.56016,0.022182465,-1.5563965,0.10571289
7726,1,25.42245,-0.447937,1.7250977,0.10571289
7728,0,23.67997,-0.63220215,-2.1044922,0.10571289
7732,0,24.027466,2.027832,0.3324585,0.10571289
7732,1,20.56344,-0.15219116,2.9135742,0.10571289
7737,0,24.16084,0.72998047,-2.0742188,0.10571289
7740,0,15.226187,-1.8115234,3.1269531,0.10571289
7742,0,26.285069,0.25726318,-2.8881836,0.10571289
7743,0,12.143796,-1.9558105,0.37225342,0.10571289
7745,0,28.92247,1.326416,-2.8608398,0.10571289
7745,1,16.182003,-0.0934906,0.85791016,0.10571289
7746,0,10.522718,0.53222656,2.588379,0.10571289
7747,0,22.561323,0.046424866,-2.1655273,0.10571289
7747,1,22.4505,-1.1135254,0.7529297,0.10571289
7748,0,53.96554,-1.625,-0.9050293,0.10571289
7748,1,35.84662,-1.0266113,1.7092285,0.10571289
7749,0,37.25543,-0.5506592,-3.0756836,0.10571289
7749,1,30.286644,-2.3378906,1.2092285,0.10571289
7753,0,19.963726,-0.07640076,-1.9492188,0.10571289
7754,0,11.718929,0.6290283,-2.6245117,0.10571289
7760,0,65.1274,1.9770508,-1.8725586,0.10571289
7761,0,16.095064,2.2319336,-2.9799805,0.10571289
7762,0,73.327194,-1.8037109,0.40429688,0.10571289
7762,1,46.92744,-0.8126221,1.5668945,0.10571289
7762,2,19.803673,-1.1945801,2.4414062,0.10571289
7766,0,77.40095,1.7241211,-0.010066986,0.10571289
7766,1,46.41609,1.1381836,1.6787109,0.10571289
7770,0,40.73453,-0.41314697,0.38006592,0.10571289
7771,0,53.92077,1.4069824,2.1171875,0.10571289
7772,0,91.71347,-1.7373047,0.8392334,0.10571289
7772,1,41.27214,-1.5449219,2.4643555,0.10571289
7774,0,41.185722,1.4831543,2.5351562,0.10571289
7774,1,17.496325,0.5013428,-0.5765381,0.10571289
7776,0,14.306025,1.2067871,1.3813477,0.10571289
7777,0,29.099087,-0.34973145,0.1864624,0.10571289
7778,0,40.511566,-1.0212402,2.7089844,0.10571289
7778,1,39.61613,-2.0776367,-0.34228516,0.10571289
7788,0,95.29858,1.0891113,2.854004,0.10571289
7788,1,13.162887,0.6907959,2.9980469,0.10571289
7789,0,66.2687,-1.5974121,-1.060791,0.10571289
7789,1,31.316956,-1.3601074,2.053711,0.10571289
7790,0,56.473988,1.5305176,0.017299652,0.10571289
7790,1,17.936357,0.081710815,-3.0566406,0.10571289
7792,0,29.483822,-0.7369385,-0.5300293,0.10571289
